GameDate,GameStartET,DateId,VisitorTeamName,VisitorPoints,HomeTeamName,HomePoints,Overtime,Attendance,ArenaName
2019-12-25,10:30p,399,New Orleans Pelicans,112,Denver Nuggets,100,,19520,Pepsi Center
2019-12-26,7:00p,400,Washington Wizards,102,Detroit Pistons,132,,17188,Little Caesars Arena
2019-12-26,7:30p,400,New York Knicks,94,Brooklyn Nets,82,,17732,Barclays Center
2019-12-26,8:00p,400,San Antonio Spurs,98,Dallas Mavericks,102,,20427,American Airlines Center
2019-12-26,8:00p,400,Memphis Grizzlies,110,Oklahoma City Thunder,97,,18203,Chesapeake Energy Arena
2019-12-26,10:00p,400,Minnesota Timberwolves,105,Sacramento Kings,104,2OT,17583,Golden 1 Center
2019-12-26,10:30p,400,Portland Trail Blazers,115,Utah Jazz,121,,18306,Vivint Smart Home Arena
2019-12-27,4:00p,401,Cleveland Cavaliers,117,Boston Celtics,129,,19156,TD Garden
2019-12-27,7:00p,401,Oklahoma City Thunder,104,Charlotte Hornets,102,OT,18418,Spectrum Center
2019-12-27,7:00p,401,Philadelphia 76ers,97,Orlando Magic,98,,17311,Amway Center
2019-12-27,7:30p,401,Milwaukee Bucks,112,Atlanta Hawks,86,,17358,State Farm Arena
2019-12-27,8:00p,401,Indiana Pacers,112,Miami Heat,113,,19767,American Airlines Arena
2019-12-27,10:30p,401,Phoenix Suns,96,Golden State Warriors,105,,18064,Chase Center
2019-12-28,5:00p,402,Memphis Grizzlies,110,Denver Nuggets,119,,19697,Pepsi Center
2019-12-28,7:00p,402,Toronto Raptors,113,Boston Celtics,97,,19156,TD Garden
2019-12-28,7:00p,402,Indiana Pacers,98,New Orleans Pelicans,120,,15391,Smoothie King Center
2019-12-28,8:00p,402,Atlanta Hawks,81,Chicago Bulls,116,,21496,United Center
2019-12-28,8:00p,402,Brooklyn Nets,98,Houston Rockets,108,,18306,Toyota Center
2019-12-28,8:00p,402,Philadelphia 76ers,116,Miami Heat,117,OT,19865,American Airlines Arena
2019-12-28,8:00p,402,Cleveland Cavaliers,94,Minnesota Timberwolves,88,,,Target Center
2019-12-28,8:00p,402,New York Knicks,107,Washington Wizards,100,,19033,Capital One Arena
2019-12-28,8:30p,402,Dallas Mavericks,141,Golden State Warriors,121,,18064,Chase Center
2019-12-28,8:30p,402,Orlando Magic,100,Milwaukee Bucks,111,,17920,Fiserv Forum
2019-12-28,8:30p,402,Detroit Pistons,109,San Antonio Spurs,136,,18524,AT&T Center
2019-12-28,9:00p,402,Phoenix Suns,112,Sacramento Kings,110,,17583,Golden 1 Center
2019-12-28,10:00p,402,Los Angeles Lakers,128,Portland Trail Blazers,120,,19960,Moda Center
2019-12-28,10:30p,402,Utah Jazz,120,Los Angeles Clippers,107,,19068,Staples Center
2019-12-29,6:00p,403,Oklahoma City Thunder,98,Toronto Raptors,97,,19800,Scotiabank Arena
2019-12-29,8:00p,403,Sacramento Kings,115,Denver Nuggets,120,,19520,Pepsi Center
2019-12-29,8:00p,403,Charlotte Hornets,104,Memphis Grizzlies,117,,16842,FedExForum
2019-12-29,8:00p,403,Houston Rockets,112,New Orleans Pelicans,127,,17712,Smoothie King Center
2019-12-29,9:30p,403,Dallas Mavericks,95,Los Angeles Lakers,108,,18997,Staples Center
2019-12-30,7:00p,404,Atlanta Hawks,101,Orlando Magic,93,,17784,Amway Center
2019-12-30,7:00p,404,Miami Heat,105,Washington Wizards,123,,20476,Capital One Arena
2019-12-30,8:00p,404,Milwaukee Bucks,123,Chicago Bulls,102,,21954,United Center
2019-12-30,8:00p,404,Brooklyn Nets,115,Minnesota Timberwolves,122,OT,15824,Target Center
2019-12-30,9:00p,404,Detroit Pistons,81,Utah Jazz,104,,18306,Vivint Smart Home Arena
2019-12-30,10:00p,404,Phoenix Suns,122,Portland Trail Blazers,116,,19896,Moda Center
2019-12-31,3:00p,405,Boston Celtics,109,Charlotte Hornets,92,,19216,Spectrum Center
2019-12-31,3:00p,405,Philadelphia 76ers,97,Indiana Pacers,115,,17923,Bankers Life Fieldhouse
2019-12-31,5:00p,405,Los Angeles Clippers,105,Sacramento Kings,87,,16231,Golden 1 Center
2019-12-31,7:00p,405,Denver Nuggets,104,Houston Rockets,130,,18055,Toyota Center
2019-12-31,7:00p,405,Golden State Warriors,113,San Antonio Spurs,117,OT,18354,AT&T Center
2019-12-31,7:00p,405,Cleveland Cavaliers,97,Toronto Raptors,117,,19800,Scotiabank Arena
2019-12-31,8:00p,405,Dallas Mavericks,101,Oklahoma City Thunder,106,,18203,Chesapeake Energy Arena
2020-01-01,6:00p,406,Orlando Magic,122,Washington Wizards,101,,14921,Capital One Arena
2020-01-01,7:30p,406,Portland Trail Blazers,93,New York Knicks,117,,19812,Madison Square Garden
2020-01-01,8:00p,406,Minnesota Timberwolves,104,Milwaukee Bucks,106,,17819,Fiserv Forum
2020-01-01,10:30p,406,Phoenix Suns,107,Los Angeles Lakers,117,,18997,Staples Center
2020-01-02,7:00p,407,Charlotte Hornets,109,Cleveland Cavaliers,106,,17859,Rocket Mortgage FieldHouse
2020-01-02,7:00p,407,Denver Nuggets,124,Indiana Pacers,116,,16688,Bankers Life Fieldhouse
2020-01-02,7:30p,407,Toronto Raptors,76,Miami Heat,84,,19939,American Airlines Arena
2020-01-02,8:00p,407,Utah Jazz,102,Chicago Bulls,98,,19398,United Center
2020-01-02,8:00p,407,Golden State Warriors,84,Minnesota Timberwolves,99,,15477,Target Center
2020-01-02,8:30p,407,Brooklyn Nets,111,Dallas Mavericks,123,,20289,American Airlines Center
2020-01-02,8:30p,407,Oklahoma City Thunder,109,San Antonio Spurs,103,,18354,AT&T Center
2020-01-02,10:00p,407,Memphis Grizzlies,123,Sacramento Kings,128,,17351,Golden 1 Center
2020-01-02,10:30p,407,Detroit Pistons,112,Los Angeles Clippers,126,,19068,Staples Center
2020-01-03,7:00p,408,Atlanta Hawks,106,Boston Celtics,109,,19156,TD Garden
2020-01-03,7:00p,408,Miami Heat,85,Orlando Magic,105,,17198,Amway Center
2020-01-03,7:00p,408,Portland Trail Blazers,122,Washington Wizards,103,,17945,Capital One Arena
2020-01-03,8:00p,408,Philadelphia 76ers,108,Houston Rockets,118,,18055,Toyota Center
2020-01-03,9:00p,408,New York Knicks,112,Phoenix Suns,120,,18055,Talking Stick Resort Arena
2020-01-03,10:30p,408,New Orleans Pelicans,113,Los Angeles Lakers,123,,18997,Staples Center
2020-01-04,3:30p,409,Memphis Grizzlies,140,Los Angeles Clippers,114,,19068,Staples Center
2020-01-04,6:00p,409,Toronto Raptors,121,Brooklyn Nets,102,,17732,Barclays Center
2020-01-04,7:00p,409,Utah Jazz,109,Orlando Magic,96,,16913,Amway Center
2020-01-04,7:30p,409,Indiana Pacers,111,Atlanta Hawks,116,,16420,State Farm Arena
2020-01-04,7:30p,409,Oklahoma City Thunder,121,Cleveland Cavaliers,106,,19432,Rocket Mortgage FieldHouse
2020-01-04,8:00p,409,Boston Celtics,111,Chicago Bulls,104,,21130,United Center
2020-01-04,8:00p,409,Denver Nuggets,114,Washington Wizards,128,,16233,Capital One Arena
2020-01-04,8:30p,409,Charlotte Hornets,123,Dallas Mavericks,120,OT,20327,American Airlines Center
2020-01-04,8:30p,409,Detroit Pistons,111,Golden State Warriors,104,,18064,Chase Center
2020-01-04,8:30p,409,San Antonio Spurs,118,Milwaukee Bucks,127,,18002,Fiserv Forum
2020-01-04,10:00p,409,New Orleans Pelicans,117,Sacramento Kings,115,,16808,Golden 1 Center
2020-01-05,3:30p,410,New York Knicks,132,Los Angeles Clippers,135,,19068,Staples Center
2020-01-05,6:00p,410,Portland Trail Blazers,111,Miami Heat,122,,19846,American Airlines Arena
2020-01-05,7:30p,410,Minnesota Timberwolves,118,Cleveland Cavaliers,103,,16159,Rocket Mortgage FieldHouse
2020-01-05,8:00p,410,Memphis Grizzlies,121,Phoenix Suns,114,,14181,Talking Stick Resort Arena
2020-01-05,10:00p,410,Detroit Pistons,99,Los Angeles Lakers,106,,18997,Staples Center
2020-01-06,7:00p,411,Indiana Pacers,115,Charlotte Hornets,104,,13009,Spectrum Center
2020-01-06,7:00p,411,Brooklyn Nets,89,Orlando Magic,101,,15008,Amway Center
2020-01-06,7:00p,411,Oklahoma City Thunder,113,Philadelphia 76ers,120,,20561,Wells Fargo Center
2020-01-06,7:00p,411,Boston Celtics,94,Washington Wizards,99,,17963,Capital One Arena
2020-01-06,7:30p,411,Denver Nuggets,123,Atlanta Hawks,115,,15286,State Farm Arena
2020-01-06,8:00p,411,Utah Jazz,128,New Orleans Pelicans,126,,14138,Smoothie King Center
2020-01-06,8:30p,411,Chicago Bulls,110,Dallas Mavericks,118,,20238,American Airlines Center
2020-01-06,8:30p,411,Milwaukee Bucks,104,San Antonio Spurs,126,,18354,AT&T Center
2020-01-06,10:00p,411,Golden State Warriors,98,Sacramento Kings,111,,15819,Golden 1 Center
2020-01-07,7:00p,412,Detroit Pistons,115,Cleveland Cavaliers,113,,17274,Rocket Mortgage FieldHouse
2020-01-07,7:00p,412,Portland Trail Blazers,101,Toronto Raptors,99,,19800,Scotiabank Arena
2020-01-07,7:30p,412,Oklahoma City Thunder,111,Brooklyn Nets,103,OT,15677,Barclays Center
2020-01-07,8:00p,412,Minnesota Timberwolves,112,Memphis Grizzlies,119,,14117,FedExForum
2020-01-07,9:00p,412,Sacramento Kings,114,Phoenix Suns,103,,14134,Talking Stick Resort Arena
2020-01-07,10:30p,412,New York Knicks,87,Los Angeles Lakers,117,,18997,Staples Center
2020-01-08,7:00p,413,San Antonio Spurs,129,Boston Celtics,114,,19156,TD Garden
2020-01-08,7:00p,413,Toronto Raptors,112,Charlotte Hornets,110,OT,13965,Spectrum Center
2020-01-08,7:00p,413,Miami Heat,122,Indiana Pacers,108,,17040,Bankers Life Fieldhouse
2020-01-08,7:00p,413,Washington Wizards,89,Orlando Magic,123,,16013,Amway Center
2020-01-08,7:30p,413,Houston Rockets,122,Atlanta Hawks,115,,16514,State Farm Arena
2020-01-08,7:30p,413,Denver Nuggets,107,Dallas Mavericks,106,,20314,American Airlines Center
2020-01-08,8:00p,413,Chicago Bulls,108,New Orleans Pelicans,123,,15324,Smoothie King Center
2020-01-08,9:00p,413,New York Knicks,104,Utah Jazz,128,,18306,Vivint Smart Home Arena
2020-01-08,10:00p,413,Milwaukee Bucks,107,Golden State Warriors,98,,18064,Chase Center
2020-01-09,7:00p,414,Cleveland Cavaliers,115,Detroit Pistons,112,OT,13445,Little Caesars Arena
2020-01-09,7:00p,414,Boston Celtics,98,Philadelphia 76ers,109,,20822,Wells Fargo Center
2020-01-09,8:00p,414,Portland Trail Blazers,102,Minnesota Timberwolves,116,,13720,Target Center
2020-01-09,9:30p,414,Houston Rockets,92,Oklahoma City Thunder,113,,18203,Chesapeake Energy Arena
2020-01-10,7:00p,415,Atlanta Hawks,101,Washington Wizards,111,,16360,Capital One Arena
2020-01-10,7:15p,415,New Orleans Pelicans,123,New York Knicks,111,,18003,Madison Square Garden
2020-01-10,7:30p,415,Miami Heat,113,Brooklyn Nets,117,,16011,Barclays Center
2020-01-10,8:00p,415,Indiana Pacers,116,Chicago Bulls,105,,20229,United Center
2020-01-10,8:00p,415,San Antonio Spurs,121,Memphis Grizzlies,134,,16448,FedExForum
2020-01-10,9:00p,415,Orlando Magic,94,Phoenix Suns,98,,14562,Talking Stick Resort Arena
2020-01-10,9:00p,415,Charlotte Hornets,92,Utah Jazz,109,,18306,Vivint Smart Home Arena
2020-01-10,9:45p,415,Los Angeles Lakers,129,Dallas Mavericks,114,,20542,American Airlines Center
2020-01-10,10:00p,415,Milwaukee Bucks,127,Sacramento Kings,106,,17583,Golden 1 Center
2020-01-10,10:30p,415,Golden State Warriors,100,Los Angeles Clippers,109,,19068,Staples Center
2020-01-11,5:00p,416,Minnesota Timberwolves,109,Houston Rockets,139,,18055,Toyota Center
2020-01-11,7:00p,416,New Orleans Pelicans,105,Boston Celtics,140,,19156,TD Garden
2020-01-11,7:00p,416,Chicago Bulls,108,Detroit Pistons,99,,15951,Little Caesars Arena
2020-01-11,8:00p,416,Los Angeles Lakers,125,Oklahoma City Thunder,110,,18203,Chesapeake Energy Arena
2020-01-11,8:30p,416,Philadelphia 76ers,91,Dallas Mavericks,109,,20244,American Airlines Center
2020-01-11,9:00p,416,Cleveland Cavaliers,111,Denver Nuggets,103,,19533,Pepsi Center
2020-01-11,10:00p,416,Milwaukee Bucks,122,Portland Trail Blazers,101,,19843,Moda Center
2020-01-12,3:30p,417,Miami Heat,121,New York Knicks,124,,18861,Madison Square Garden
2020-01-12,3:30p,417,Utah Jazz,127,Washington Wizards,116,,15953,Capital One Arena
2020-01-12,6:00p,417,Atlanta Hawks,86,Brooklyn Nets,108,,15201,Barclays Center
2020-01-12,6:00p,417,Golden State Warriors,102,Memphis Grizzlies,122,,16408,FedExForum
2020-01-12,6:00p,417,San Antonio Spurs,105,Toronto Raptors,104,,19800,Scotiabank Arena
2020-01-12,8:00p,417,Los Angeles Clippers,104,Denver Nuggets,114,,19520,Pepsi Center
2020-01-12,8:00p,417,Charlotte Hornets,92,Phoenix Suns,100,,14751,Talking Stick Resort Arena
2020-01-13,7:00p,418,New Orleans Pelicans,117,Detroit Pistons,110,OT,13780,Little Caesars Arena
2020-01-13,7:00p,418,Philadelphia 76ers,95,Indiana Pacers,101,,15257,Bankers Life Fieldhouse
2020-01-13,7:30p,418,Chicago Bulls,101,Boston Celtics,113,,19156,TD Garden
2020-01-13,8:00p,418,Oklahoma City Thunder,117,Minnesota Timberwolves,104,,11044,Target Center
2020-01-13,10:00p,418,Charlotte Hornets,112,Portland Trail Blazers,115,,19111,Moda Center
2020-01-13,10:00p,418,Orlando Magic,114,Sacramento Kings,112,,16299,Golden 1 Center
2020-01-13,10:30p,418,Cleveland Cavaliers,99,Los Angeles Lakers,128,,18997,Staples Center
2020-01-14,7:30p,419,Phoenix Suns,110,Atlanta Hawks,123,,16060,State Farm Arena
2020-01-14,7:30p,419,Utah Jazz,118,Brooklyn Nets,107,,15381,Barclays Center
2020-01-14,8:00p,419,Houston Rockets,110,Memphis Grizzlies,121,,16181,FedExForum
2020-01-14,8:00p,419,New York Knicks,102,Milwaukee Bucks,128,,17590,Fiserv Forum
2020-01-14,10:30p,419,Dallas Mavericks,124,Golden State Warriors,97,,18064,Chase Center
2020-01-14,10:30p,419,Cleveland Cavaliers,103,Los Angeles Clippers,128,,19068,Staples Center
2020-01-15,7:00p,420,Detroit Pistons,116,Boston Celtics,103,,19156,TD Garden
2020-01-15,7:00p,420,Brooklyn Nets,106,Philadelphia 76ers,117,,20416,Wells Fargo Center
2020-01-15,7:30p,420,San Antonio Spurs,100,Miami Heat,106,,19704,American Airlines Arena
2020-01-15,8:00p,420,Washington Wizards,106,Chicago Bulls,115,,19382,United Center
2020-01-15,8:00p,420,Indiana Pacers,104,Minnesota Timberwolves,99,,12648,Target Center
2020-01-15,8:00p,420,Toronto Raptors,130,Oklahoma City Thunder,121,,18203,Chesapeake Energy Arena
2020-01-15,9:00p,420,Charlotte Hornets,86,Denver Nuggets,100,,19520,Pepsi Center
2020-01-15,9:30p,420,Portland Trail Blazers,117,Houston Rockets,107,,18055,Toyota Center
2020-01-15,10:00p,420,Dallas Mavericks,127,Sacramento Kings,123,,17029,Golden 1 Center
2020-01-15,10:30p,420,Orlando Magic,119,Los Angeles Lakers,118,,18997,Staples Center
2020-01-16,7:30p,421,Phoenix Suns,121,New York Knicks,98,,18215,Madison Square Garden
2020-01-16,8:00p,421,Boston Celtics,123,Milwaukee Bucks,128,,17873,Fiserv Forum
2020-01-16,8:00p,421,Utah Jazz,132,New Orleans Pelicans,138,OT,16717,Smoothie King Center
2020-01-16,10:30p,421,Denver Nuggets,134,Golden State Warriors,131,OT,18064,Chase Center
2020-01-16,10:30p,421,Orlando Magic,95,Los Angeles Clippers,122,,19068,Staples Center
2020-01-17,7:00p,422,Minnesota Timberwolves,114,Indiana Pacers,116,,16248,Bankers Life Fieldhouse
2020-01-17,7:00p,422,Chicago Bulls,89,Philadelphia 76ers,100,,20919,Wells Fargo Center
2020-01-17,7:00p,422,Washington Wizards,111,Toronto Raptors,140,,19800,Scotiabank Arena
2020-01-17,8:00p,422,Cleveland Cavaliers,109,Memphis Grizzlies,113,,17102,FedExForum
2020-01-17,8:00p,422,Miami Heat,115,Oklahoma City Thunder,108,,18203,Chesapeake Energy Arena
2020-01-17,8:30p,422,Atlanta Hawks,121,San Antonio Spurs,120,,18354,AT&T Center
2020-01-17,9:30p,422,Portland Trail Blazers,112,Dallas Mavericks,120,,20283,American Airlines Center
2020-01-18,3:30p,423,Los Angeles Clippers,133,New Orleans Pelicans,130,,17959,Smoothie King Center
2020-01-18,6:00p,423,Milwaukee Bucks,117,Brooklyn Nets,97,,17732,Barclays Center
2020-01-18,7:00p,423,Phoenix Suns,123,Boston Celtics,119,,19156,TD Garden
2020-01-18,7:30p,423,Detroit Pistons,136,Atlanta Hawks,103,,17056,State Farm Arena
2020-01-18,7:30p,423,Philadelphia 76ers,90,New York Knicks,87,,17812,Madison Square Garden
2020-01-18,8:00p,423,Cleveland Cavaliers,116,Chicago Bulls,118,,19939,United Center
2020-01-18,8:00p,423,Toronto Raptors,122,Minnesota Timberwolves,112,,16520,Target Center
2020-01-18,8:30p,423,Orlando Magic,95,Golden State Warriors,109,,18064,Chase Center
2020-01-18,8:30p,423,Los Angeles Lakers,124,Houston Rockets,115,,18502,Toyota Center
2020-01-18,9:00p,423,Portland Trail Blazers,106,Oklahoma City Thunder,119,,18203,Chesapeake Energy Arena
2020-01-18,9:00p,423,Sacramento Kings,101,Utah Jazz,123,,18306,Vivint Smart Home Arena
2020-01-19,3:00p,424,Miami Heat,102,San Antonio Spurs,107,,18422,AT&T Center
2020-01-19,8:00p,424,Indiana Pacers,115,Denver Nuggets,107,,19520,Pepsi Center
2020-01-20,2:00p,425,Detroit Pistons,100,Washington Wizards,106,,17305,Capital One Arena
2020-01-20,2:30p,425,Toronto Raptors,122,Atlanta Hawks,117,,17300,State Farm Arena
2020-01-20,3:00p,425,Philadelphia 76ers,117,Brooklyn Nets,111,,16801,Barclays Center
2020-01-20,5:00p,425,Orlando Magic,106,Charlotte Hornets,83,,16133,Spectrum Center
2020-01-20,5:00p,425,New York Knicks,106,Cleveland Cavaliers,86,,17133,Rocket Mortgage FieldHouse
2020-01-20,5:00p,425,Oklahoma City Thunder,112,Houston Rockets,107,,18055,Toyota Center
2020-01-20,5:00p,425,New Orleans Pelicans,126,Memphis Grizzlies,116,,17794,FedExForum
2020-01-20,5:00p,425,Sacramento Kings,113,Miami Heat,118,OT,19600,American Airlines Arena
2020-01-20,5:00p,425,Chicago Bulls,98,Milwaukee Bucks,111,,17747,Fiserv Forum
2020-01-20,7:30p,425,Los Angeles Lakers,107,Boston Celtics,139,,19156,TD Garden
2020-01-20,8:00p,425,Denver Nuggets,107,Minnesota Timberwolves,100,,12172,Target Center
2020-01-20,9:00p,425,San Antonio Spurs,120,Phoenix Suns,118,,14847,Talking Stick Resort Arena
2020-01-20,9:00p,425,Indiana Pacers,88,Utah Jazz,118,,18306,Vivint Smart Home Arena
2020-01-20,10:00p,425,Golden State Warriors,124,Portland Trail Blazers,129,OT,19493,Moda Center
2020-01-21,8:30p,426,Los Angeles Clippers,110,Dallas Mavericks,107,,19783,American Airlines Center
2020-01-22,7:00p,427,Sacramento Kings,106,Detroit Pistons,127,,13972,Little Caesars Arena
2020-01-22,7:00p,427,Oklahoma City Thunder,120,Orlando Magic,114,,18846,Amway Center
2020-01-22,7:00p,427,Philadelphia 76ers,95,Toronto Raptors,107,,19800,Scotiabank Arena
2020-01-22,7:30p,427,Los Angeles Clippers,95,Atlanta Hawks,102,,14338,State Farm Arena
2020-01-22,7:30p,427,Memphis Grizzlies,95,Boston Celtics,119,,19156,TD Garden
2020-01-22,7:30p,427,Washington Wizards,129,Miami Heat,134,OT,19600,American Airlines Arena
2020-01-22,7:30p,427,Los Angeles Lakers,100,New York Knicks,92,,19812,Madison Square Garden
2020-01-22,8:00p,427,Minnesota Timberwolves,110,Chicago Bulls,117,,18875,United Center
2020-01-22,8:00p,427,Denver Nuggets,105,Houston Rockets,121,,18055,Toyota Center
2020-01-22,9:00p,427,Indiana Pacers,112,Phoenix Suns,87,,14691,Talking Stick Resort Arena
2020-01-22,9:30p,427,San Antonio Spurs,121,New Orleans Pelicans,117,,18365,Smoothie King Center
2020-01-22,10:00p,427,Utah Jazz,129,Golden State Warriors,96,,18064,Chase Center
2020-01-23,7:00p,428,Washington Wizards,124,Cleveland Cavaliers,112,,16689,Rocket Mortgage FieldHouse
2020-01-23,8:00p,428,Los Angeles Lakers,128,Brooklyn Nets,113,,17732,Barclays Center
2020-01-23,10:30p,428,Dallas Mavericks,133,Portland Trail Blazers,125,,19574,Moda Center
2020-01-24,3:00p,429,Milwaukee Bucks,116,Charlotte Hornets,103,,15758,Spectrum Center
2020-01-24,7:00p,429,Memphis Grizzlies,125,Detroit Pistons,112,,14583,Little Caesars Arena
2020-01-24,7:00p,429,Boston Celtics,109,Orlando Magic,98,,18846,Amway Center
2020-01-24,7:30p,429,Toronto Raptors,118,New York Knicks,112,,18883,Madison Square Garden
2020-01-24,8:00p,429,Sacramento Kings,98,Chicago Bulls,81,,17661,United Center
2020-01-24,8:00p,429,Los Angeles Clippers,122,Miami Heat,117,,19632,American Airlines Arena
2020-01-24,8:00p,429,Houston Rockets,131,Minnesota Timberwolves,124,,16101,Target Center
2020-01-24,8:00p,429,Denver Nuggets,113,New Orleans Pelicans,106,,16398,Smoothie King Center
2020-01-24,8:00p,429,Atlanta Hawks,111,Oklahoma City Thunder,140,,18203,Chesapeake Energy Arena
2020-01-24,8:30p,429,Phoenix Suns,103,San Antonio Spurs,99,,18354,AT&T Center
2020-01-24,10:30p,429,Indiana Pacers,129,Golden State Warriors,118,,18064,Chase Center
2020-01-25,5:00p,430,Dallas Mavericks,107,Utah Jazz,112,,18306,Vivint Smart Home Arena
2020-01-25,7:00p,430,Brooklyn Nets,121,Detroit Pistons,111,OT,15890,Little Caesars Arena
2020-01-25,8:00p,430,Chicago Bulls,118,Cleveland Cavaliers,106,,19432,Rocket Mortgage FieldHouse
2020-01-25,8:00p,430,Oklahoma City Thunder,113,Minnesota Timberwolves,104,,16236,Target Center
2020-01-25,8:30p,430,Los Angeles Lakers,91,Philadelphia 76ers,108,,21109,Wells Fargo Center
2020-01-26,3:30p,431,Houston Rockets,110,Denver Nuggets,117,,19520,Pepsi Center
2020-01-26,4:00p,431,Toronto Raptors,110,San Antonio Spurs,106,,18354,AT&T Center
2020-01-26,6:00p,431,Washington Wizards,133,Atlanta Hawks,152,,15567,State Farm Arena
2020-01-26,6:00p,431,Phoenix Suns,109,Memphis Grizzlies,114,,17214,FedExForum
2020-01-26,6:00p,431,Boston Celtics,108,New Orleans Pelicans,123,,16737,Smoothie King Center
2020-01-26,6:00p,431,Brooklyn Nets,97,New York Knicks,110,,17831,Madison Square Garden
2020-01-26,6:00p,431,Los Angeles Clippers,112,Orlando Magic,97,,15427,Amway Center
2020-01-26,9:00p,431,Indiana Pacers,129,Portland Trail Blazers,139,,19663,Moda Center
2020-01-27,7:00p,432,Cleveland Cavaliers,115,Detroit Pistons,100,,12597,Little Caesars Arena
2020-01-27,7:30p,432,Orlando Magic,92,Miami Heat,113,,19600,American Airlines Arena
2020-01-27,8:00p,432,San Antonio Spurs,109,Chicago Bulls,110,,16071,United Center
2020-01-27,8:00p,432,Sacramento Kings,133,Minnesota Timberwolves,129,OT,13449,Target Center
2020-01-27,8:00p,432,Dallas Mavericks,107,Oklahoma City Thunder,97,,18203,Chesapeake Energy Arena
2020-01-27,9:00p,432,Houston Rockets,126,Utah Jazz,117,,18306,Vivint Smart Home Arena
2020-01-28,7:00p,433,New York Knicks,92,Charlotte Hornets,97,,14342,Spectrum Center
2020-01-28,7:00p,433,Golden State Warriors,104,Philadelphia 76ers,115,,20854,Wells Fargo Center
2020-01-28,7:30p,433,New Orleans Pelicans,125,Cleveland Cavaliers,111,,19432,Rocket Mortgage FieldHouse
2020-01-28,7:30p,433,Atlanta Hawks,114,Toronto Raptors,130,,19800,Scotiabank Arena
2020-01-28,8:00p,433,Denver Nuggets,96,Memphis Grizzlies,104,,14365,FedExForum
2020-01-28,8:00p,433,Boston Celtics,109,Miami Heat,101,,19704,American Airlines Arena
2020-01-28,8:00p,433,Washington Wizards,131,Milwaukee Bucks,151,,17681,Fiserv Forum
2020-01-28,8:30p,433,Phoenix Suns,133,Dallas Mavericks,104,,20216,American Airlines Center
2020-01-29,7:00p,434,Chicago Bulls,106,Indiana Pacers,115,OT,17923,Bankers Life Fieldhouse
2020-01-29,7:30p,434,Detroit Pistons,115,Brooklyn Nets,125,,14275,Barclays Center
2020-01-29,7:30p,434,Memphis Grizzlies,127,New York Knicks,106,,18768,Madison Square Garden
2020-01-29,8:30p,434,Utah Jazz,120,San Antonio Spurs,127,,17887,AT&T Center
2020-01-29,10:00p,434,Houston Rockets,112,Portland Trail Blazers,125,,19393,Moda Center
2020-01-29,10:00p,434,Oklahoma City Thunder,120,Sacramento Kings,100,,16935,Golden 1 Center
2020-01-30,7:00p,435,Toronto Raptors,115,Cleveland Cavaliers,109,,17695,Rocket Mortgage FieldHouse
2020-01-30,7:00p,435,Charlotte Hornets,107,Washington Wizards,121,,15013,Capital One Arena
2020-01-30,7:30p,435,Philadelphia 76ers,117,Atlanta Hawks,127,,15227,State Farm Arena
2020-01-30,8:00p,435,Golden State Warriors,104,Boston Celtics,119,,19156,TD Garden
2020-01-30,10:30p,435,Utah Jazz,100,Denver Nuggets,106,,19520,Pepsi Center
2020-01-30,10:30p,435,Sacramento Kings,124,Los Angeles Clippers,103,,19068,Staples Center
2020-01-31,7:00p,436,Toronto Raptors,105,Detroit Pistons,92,,17356,Little Caesars Arena
2020-01-31,7:30p,436,Chicago Bulls,118,Brooklyn Nets,133,,17732,Barclays Center
2020-01-31,7:30p,436,Dallas Mavericks,121,Houston Rockets,128,,18055,Toyota Center
2020-01-31,8:00p,436,Memphis Grizzlies,111,New Orleans Pelicans,139,,18362,Smoothie King Center
2020-01-31,9:00p,436,Denver Nuggets,127,Milwaukee Bucks,115,,18141,Fiserv Forum
2020-01-31,9:00p,436,Oklahoma City Thunder,111,Phoenix Suns,107,,17260,Talking Stick Resort Arena
2020-01-31,10:30p,436,Portland Trail Blazers,127,Los Angeles Lakers,119,,18997,Staples Center
2020-02-01,3:30p,437,Minnesota Timberwolves,106,Los Angeles Clippers,118,,19068,Staples Center
2020-02-01,7:00p,437,New York Knicks,92,Indiana Pacers,85,,17923,Bankers Life Fieldhouse
2020-02-01,7:00p,437,Miami Heat,102,Orlando Magic,89,,18846,Amway Center
2020-02-01,8:00p,437,Golden State Warriors,131,Cleveland Cavaliers,112,,18410,Rocket Mortgage FieldHouse
2020-02-01,8:00p,437,Brooklyn Nets,107,Washington Wizards,113,,18196,Capital One Arena
2020-02-01,8:30p,437,Philadelphia 76ers,95,Boston Celtics,116,,19156,TD Garden
2020-02-01,8:30p,437,Atlanta Hawks,100,Dallas Mavericks,123,,20328,American Airlines Center
2020-02-01,9:00p,437,Charlotte Hornets,90,San Antonio Spurs,114,,18615,AT&T Center
2020-02-01,10:00p,437,Los Angeles Lakers,129,Sacramento Kings,113,,17583,Golden 1 Center
2020-02-01,10:30p,437,Utah Jazz,107,Portland Trail Blazers,124,,19603,Moda Center
2020-02-02,12:30p,438,Denver Nuggets,123,Detroit Pistons,128,OT,15488,Little Caesars Arena
2020-02-02,2:00p,438,New Orleans Pelicans,109,Houston Rockets,117,,18055,Toyota Center
2020-02-02,2:00p,438,Phoenix Suns,108,Milwaukee Bucks,129,,17754,Fiserv Forum
